TransactionID,ProductID,PurchaseOrderID,MissingID,TransactionDate,UnitPurchasePrice,QuantityOrdered,QuantityReceived,QuantityMissing,Año,Mes,Mes/Año
14496,1811,102,1,2004-06-22,5.0,5.0,5.0,0,2004,6,6/2004
14497,1779,102,1,2004-06-22,5.25,3.0,3.0,0,2004,6,6/2004
14498,1770,102,1,2004-06-22,9.5,5.0,5.0,0,2004,6,6/2004
14499,1771,102,1,2004-06-22,10.0,5.0,5.0,0,2004,6,6/2004
14500,1812,102,1,2004-06-22,5.3,5.0,5.0,0,2004,6,6/2004
14501,1813,102,1,2004-06-22,5.6,5.0,5.0,0,2004,6,6/2004
14502,1814,102,1,2004-06-22,6.0,5.0,5.0,0,2004,6,6/2004
14503,1815,102,1,2004-06-22,6.5,5.0,5.0,0,2004,6,6/2004
14504,1816,102,1,2004-06-22,3.75,5.0,5.0,0,2004,6,6/2004
14505,1817,102,1,2004-06-22,4.0,5.0,5.0,0,2004,6,6/2004
14506,1818,102,1,2004-06-22,4.25,5.0,5.0,0,2004,6,6/2004
14507,1819,102,1,2004-06-22,3.75,5.0,5.0,0,2004,6,6/2004
14508,1820,102,1,2004-06-22,4.0,5.0,5.0,0,2004,6,6/2004
14509,1821,102,1,2004-06-22,4.25,5.0,5.0,0,2004,6,6/2004
14510,1822,102,1,2004-06-22,2.65,5.0,5.0,0,2004,6,6/2004
14511,1823,102,1,2004-06-22,2.9,5.0,5.0,0,2004,6,6/2004
14512,1872,102,1,2004-06-22,8.0,5.0,5.0,0,2004,6,6/2004
14513,1825,102,1,2004-06-22,8.8,5.0,5.0,0,2004,6,6/2004
14514,1826,102,1,2004-06-22,2.3,5.0,5.0,0,2004,6,6/2004
14515,1827,102,1,2004-06-22,2.5,5.0,5.0,0,2004,6,6/2004
14516,1828,102,1,2004-06-22,4.3,5.0,5.0,0,2004,6,6/2004
14517,1829,102,1,2004-06-22,4.6,5.0,5.0,0,2004,6,6/2004
14518,1830,102,1,2004-06-22,5.0,5.0,5.0,0,2004,6,6/2004
14519,1737,102,1,2004-06-22,7.0,3.0,3.0,0,2004,6,6/2004
14520,1658,102,1,2004-06-22,7.5,3.0,3.0,0,2004,6,6/2004
14521,1831,102,1,2004-06-22,8.0,3.0,3.0,0,2004,6,6/2004
14522,1484,103,1,2004-06-26,8.5,70.0,70.0,0,2004,6,6/2004
14523,1491,103,1,2004-06-26,7.3,20.0,20.0,0,2004,6,6/2004
14524,1268,103,1,2004-06-26,3.9,40.0,40.0,0,2004,6,6/2004
14525,1364,103,1,2004-06-26,5.8,30.0,30.0,0,2004,6,6/2004
14526,1575,103,1,2004-06-26,6.1,20.0,20.0,0,2004,6,6/2004
14527,1084,103,1,2004-06-26,4.95,10.0,10.0,0,2004,6,6/2004
14528,1492,103,1,2004-06-26,7.9,10.0,10.0,0,2004,6,6/2004
14529,1104,103,1,2004-06-26,6.2,20.0,20.0,0,2004,6,6/2004
14530,1644,103,1,2004-06-26,4.0,30.0,30.0,0,2004,6,6/2004
14531,1421,103,1,2004-06-26,5.0,5.0,5.0,0,2004,6,6/2004
14532,1528,103,1,2004-06-26,5.1,5.0,5.0,0,2004,6,6/2004
14533,196,103,1,2004-06-26,3.4,60.0,60.0,0,2004,6,6/2004
14534,819,103,1,2004-06-26,3.7,50.0,50.0,0,2004,6,6/2004
14535,910,103,1,2004-06-26,4.0,50.0,50.0,0,2004,6,6/2004
14549,190,104,1,2004-07-10,4.9,20.0,20.0,0,2004,7,7/2004
14652,1863,105,1,2004-07-10,9.0,20.0,20.0,0,2004,7,7/2004
14653,1864,105,1,2004-07-10,9.7,20.0,20.0,0,2004,7,7/2004
14654,1865,105,1,2004-07-10,8.5,20.0,20.0,0,2004,7,7/2004
14655,1869,105,1,2004-07-10,9.9,30.0,30.0,0,2004,7,7/2004
14656,1870,105,1,2004-07-10,10.6,30.0,30.0,0,2004,7,7/2004
14657,1871,105,1,2004-07-10,11.3,30.0,30.0,0,2004,7,7/2004
14658,1872,105,1,2004-07-10,9.5,30.0,30.0,0,2004,7,7/2004
14659,1873,105,1,2004-07-10,10.2,30.0,30.0,0,2004,7,7/2004
14660,1885,105,1,2004-07-10,11.5,20.0,20.0,0,2004,7,7/2004
14661,1845,105,1,2004-07-10,5.3,15.0,15.0,0,2004,7,7/2004
14662,1846,105,1,2004-07-10,5.6,15.0,15.0,0,2004,7,7/2004
14663,1847,105,1,2004-07-10,6.0,15.0,15.0,0,2004,7,7/2004
14664,1848,105,1,2004-07-10,6.5,15.0,15.0,0,2004,7,7/2004
14665,1849,105,1,2004-07-10,5.4,20.0,20.0,0,2004,7,7/2004
14666,1850,105,1,2004-07-10,5.7,21.0,21.0,0,2004,7,7/2004
14667,1851,105,1,2004-07-10,6.0,20.0,20.0,0,2004,7,7/2004
14668,1852,105,1,2004-07-10,5.65,20.0,20.0,0,2004,7,7/2004
14669,1853,105,1,2004-07-10,5.95,20.0,20.0,0,2004,7,7/2004
14670,1856,105,1,2004-07-10,5.5,30.0,30.0,0,2004,7,7/2004
14671,1857,105,1,2004-07-10,4.2,30.0,30.0,0,2004,7,7/2004
14672,1860,105,1,2004-07-10,3.1,30.0,30.0,0,2004,7,7/2004
14673,1861,105,1,2004-07-10,3.35,30.0,30.0,0,2004,7,7/2004
14674,1862,105,1,2004-07-10,3.6,30.0,30.0,0,2004,7,7/2004
14675,1904,105,1,2004-07-10,5.3,20.0,20.0,0,2004,7,7/2004
14676,1905,105,1,2004-07-10,5.6,20.0,20.0,0,2004,7,7/2004
14677,1906,105,1,2004-07-10,8.2,20.0,20.0,0,2004,7,7/2004
14678,1908,105,1,2004-07-10,5.7,20.0,20.0,0,2004,7,7/2004
14679,1909,105,1,2004-07-10,6.0,20.0,20.0,0,2004,7,7/2004
14680,1910,105,1,2004-07-10,8.6,20.0,20.0,0,2004,7,7/2004
14681,1911,105,1,2004-07-10,9.5,20.0,20.0,0,2004,7,7/2004
14682,1912,105,1,2004-07-10,9.0,20.0,20.0,0,2004,7,7/2004
14683,1913,105,1,2004-07-10,9.7,20.0,20.0,0,2004,7,7/2004
14684,1914,105,1,2004-07-10,10.4,20.0,20.0,0,2004,7,7/2004
14685,1915,105,1,2004-07-10,8.5,20.0,20.0,0,2004,7,7/2004
14686,1916,105,1,2004-07-10,9.2,20.0,20.0,0,2004,7,7/2004
14687,1868,105,1,2004-07-10,4.2,20.0,20.0,0,2004,7,7/2004
14688,1875,105,1,2004-07-10,2.2,30.0,30.0,0,2004,7,7/2004
14689,1876,105,1,2004-07-10,2.35,30.0,30.0,0,2004,7,7/2004
14690,1877,105,1,2004-07-10,2.5,30.0,30.0,0,2004,7,7/2004
14691,1886,105,1,2004-07-10,1.1,20.0,20.0,0,2004,7,7/2004
14692,1887,105,1,2004-07-10,1.15,20.0,20.0,0,2004,7,7/2004
14693,1888,105,1,2004-07-10,1.25,20.0,20.0,0,2004,7,7/2004
14694,1889,105,1,2004-07-10,1.1,20.0,20.0,0,2004,7,7/2004
14695,1890,105,1,2004-07-10,1.1,20.0,20.0,0,2004,7,7/2004
14696,1891,105,1,2004-07-10,1.15,20.0,20.0,0,2004,7,7/2004
14697,1892,105,1,2004-07-10,1.25,20.0,20.0,0,2004,7,7/2004
14698,1893,105,1,2004-07-10,1.1,20.0,20.0,0,2004,7,7/2004
14699,1894,105,1,2004-07-10,1.15,20.0,20.0,0,2004,7,7/2004
14700,1895,105,1,2004-07-10,1.25,20.0,20.0,0,2004,7,7/2004
14701,1896,105,1,2004-07-10,5.7,20.0,20.0,0,2004,7,7/2004
14702,1897,105,1,2004-07-10,6.0,20.0,20.0,0,2004,7,7/2004
14703,1898,105,1,2004-07-10,8.6,20.0,20.0,0,2004,7,7/2004
14704,1899,105,1,2004-07-10,9.5,20.0,20.0,0,2004,7,7/2004
14705,1900,105,1,2004-07-10,5.0,20.0,20.0,0,2004,7,7/2004
14706,1901,105,1,2004-07-10,5.6,20.0,20.0,0,2004,7,7/2004
14707,1902,105,1,2004-07-10,8.2,20.0,20.0,0,2004,7,7/2004
14708,1903,105,1,2004-07-10,5.0,20.0,20.0,0,2004,7,7/2004
14709,1858,105,1,2004-07-10,4.6,30.0,30.0,0,2004,7,7/2004
14710,1859,105,1,2004-07-10,5.0,30.0,30.0,0,2004,7,7/2004
14711,1878,105,1,2004-07-10,3.2,20.0,20.0,0,2004,7,7/2004
14712,1879,105,1,2004-07-10,3.5,20.0,20.0,0,2004,7,7/2004
14713,1880,105,1,2004-07-10,3.8,20.0,20.0,0,2004,7,7/2004
14714,1881,105,1,2004-07-10,4.1,20.0,20.0,0,2004,7,7/2004
14715,1917,105,1,2004-07-10,4.8,30.0,30.0,0,2004,7,7/2004
14716,1854,105,1,2004-07-10,6.25,20.0,20.0,0,2004,7,7/2004
14717,1855,105,1,2004-07-10,5.0,20.0,20.0,0,2004,7,7/2004
14718,1866,105,1,2004-07-10,3.6,20.0,20.0,0,2004,7,7/2004
14719,1867,105,1,2004-07-10,3.9,20.0,20.0,0,2004,7,7/2004
14720,1874,105,1,2004-07-10,10.9,30.0,30.0,0,2004,7,7/2004
14721,1882,105,1,2004-07-10,10.0,20.0,20.0,0,2004,7,7/2004
14722,1883,105,1,2004-07-10,11.0,20.0,20.0,0,2004,7,7/2004
14723,1884,105,1,2004-07-10,12.0,20.0,20.0,0,2004,7,7/2004
14724,1907,105,1,2004-07-10,9.0,20.0,20.0,0,2004,7,7/2004
14725,1918,105,1,2004-07-10,4.8,20.0,20.0,0,2004,7,7/2004
14726,66,86,1,2004-06-01,5.7,20.0,20.0,0,2004,6,6/2004
14727,1046,86,1,2004-06-01,5.05,35.0,35.0,0,2004,6,6/2004
14728,1100,86,1,2004-06-01,5.5,25.0,25.0,0,2004,6,6/2004
14729,1071,86,1,2004-06-01,6.4,15.0,15.0,0,2004,6,6/2004
14730,595,86,1,2004-06-01,4.25,20.0,20.0,0,2004,6,6/2004
14731,599,86,1,2004-06-01,4.0,60.0,60.0,0,2004,6,6/2004
14732,1395,86,1,2004-06-01,6.8,45.0,45.0,0,2004,6,6/2004
14733,1047,86,1,2004-06-01,4.75,25.0,25.0,0,2004,6,6/2004
14734,1070,86,1,2004-06-01,5.8,40.0,40.0,0,2004,6,6/2004
14735,726,86,1,2004-06-01,5.3,15.0,15.0,0,2004,6,6/2004
14736,1397,86,1,2004-06-01,8.8,35.0,35.0,0,2004,6,6/2004
14737,65,86,1,2004-06-01,5.2,10.0,10.0,0,2004,6,6/2004
14738,1396,86,1,2004-06-01,7.7,20.0,20.0,0,2004,6,6/2004
14739,1089,86,1,2004-06-01,4.2,15.0,15.0,0,2004,6,6/2004
14740,657,86,1,2004-06-01,3.6,2.0,2.0,0,2004,6,6/2004
14741,1580,86,1,2004-06-01,4.0,20.0,20.0,0,2004,6,6/2004
14742,1775,86,1,2004-06-01,11.0,10.0,10.0,0,2004,6,6/2004
14743,1776,86,1,2004-06-01,7.0,10.0,10.0,0,2004,6,6/2004
14744,911,86,1,2004-06-01,4.25,50.0,50.0,0,2004,6,6/2004
14745,913,86,1,2004-06-01,3.4,50.0,50.0,0,2004,6,6/2004
14746,820,86,1,2004-06-01,3.9,80.0,80.0,0,2004,6,6/2004
14747,824,86,1,2004-06-01,3.6,40.0,40.0,0,2004,6,6/2004
14748,830,86,1,2004-06-01,3.3,120.0,120.0,0,2004,6,6/2004
14749,856,86,1,2004-06-01,4.0,40.0,40.0,0,2004,6,6/2004
14750,824,86,1,2004-06-01,3.6,30.0,30.0,0,2004,6,6/2004
14751,831,86,1,2004-06-01,3.4,70.0,70.0,0,2004,6,6/2004
14752,835,86,1,2004-06-01,3.6,45.0,45.0,0,2004,6,6/2004
14753,927,86,1,2004-06-01,4.15,40.0,40.0,0,2004,6,6/2004
14754,221,86,1,2004-06-01,3.7,15.0,15.0,0,2004,6,6/2004
14755,258,86,1,2004-06-01,4.3,10.0,10.0,0,2004,6,6/2004
14756,259,86,1,2004-06-01,4.3,10.0,10.0,0,2004,6,6/2004
14757,816,86,1,2004-06-01,4.35,30.0,30.0,0,2004,6,6/2004
14758,1022,86,1,2004-06-01,5.3,40.0,40.0,0,2004,6,6/2004
14759,927,86,1,2004-06-01,4.15,65.0,65.0,0,2004,6,6/2004
14760,908,86,1,2004-06-01,4.75,20.0,20.0,0,2004,6,6/2004
14761,832,86,1,2004-06-01,3.6,70.0,70.0,0,2004,6,6/2004
14762,921,86,1,2004-06-01,3.7,100.0,100.0,0,2004,6,6/2004
14763,452,86,1,2004-06-01,2.55,50.0,50.0,0,2004,6,6/2004
14764,477,86,1,2004-06-01,3.15,30.0,30.0,0,2004,6,6/2004
14765,958,86,1,2004-06-01,7.9,35.0,35.0,0,2004,6,6/2004
14766,962,86,1,2004-06-01,6.9,30.0,30.0,0,2004,6,6/2004
14767,955,86,1,2004-06-01,6.8,25.0,25.0,0,2004,6,6/2004
14768,957,86,1,2004-06-01,7.0,35.0,35.0,0,2004,6,6/2004
14769,1175,86,1,2004-06-01,6.8,55.0,55.0,0,2004,6,6/2004
14770,814,86,1,2004-06-01,4.35,50.0,50.0,0,2004,6,6/2004
14771,957,86,1,2004-06-01,7.0,40.0,40.0,0,2004,6,6/2004
14772,971,86,1,2004-06-01,5.3,50.0,50.0,0,2004,6,6/2004
14773,20,86,1,2004-06-01,2.65,20.0,20.0,0,2004,6,6/2004
14774,906,86,1,2004-06-01,4.75,30.0,30.0,0,2004,6,6/2004
14775,978,86,1,2004-06-01,3.7,30.0,30.0,0,2004,6,6/2004
14776,920,86,1,2004-06-01,3.6,95.0,95.0,0,2004,6,6/2004
14777,971,86,1,2004-06-01,5.3,10.0,10.0,0,2004,6,6/2004
14778,1049,86,1,2004-06-01,2.9,50.0,50.0,0,2004,6,6/2004
14779,981,86,1,2004-06-01,4.3,20.0,20.0,0,2004,6,6/2004
14780,1001,86,1,2004-06-01,4.3,20.0,20.0,0,2004,6,6/2004
14781,72,86,1,2004-06-01,2.45,200.0,200.0,0,2004,6,6/2004
14782,998,86,1,2004-06-01,5.0,60.0,60.0,0,2004,6,6/2004
14783,1009,86,1,2004-06-01,5.3,10.0,10.0,0,2004,6,6/2004
14784,1010,86,1,2004-06-01,5.9,60.0,60.0,0,2004,6,6/2004
14785,808,86,1,2004-06-01,4.6,55.0,55.0,0,2004,6,6/2004
14786,995,86,1,2004-06-01,5.2,30.0,30.0,0,2004,6,6/2004
14787,1009,86,1,2004-06-01,5.3,55.0,55.0,0,2004,6,6/2004
14788,932,86,1,2004-06-01,4.3,170.0,170.0,0,2004,6,6/2004
14789,944,86,1,2004-06-01,4.8,10.0,10.0,0,2004,6,6/2004
14790,941,86,1,2004-06-01,5.05,130.0,130.0,0,2004,6,6/2004
14791,944,86,1,2004-06-01,4.8,30.0,30.0,0,2004,6,6/2004
14792,439,104,1,2004-07-10,4.0,130.0,130.0,0,2004,7,7/2004
14793,442,104,1,2004-07-10,4.5,80.0,80.0,0,2004,7,7/2004
14794,687,104,1,2004-07-10,3.7,50.0,50.0,0,2004,7,7/2004
14795,781,104,1,2004-07-10,5.6,50.0,50.0,0,2004,7,7/2004
14796,1401,104,1,2004-07-10,8.8,60.0,60.0,0,2004,7,7/2004
14797,62,104,1,2004-07-10,2.25,20.0,20.0,0,2004,7,7/2004
14798,1050,104,1,2004-07-10,7.0,10.0,10.0,0,2004,7,7/2004
14799,195,104,1,2004-07-10,4.8,40.0,40.0,0,2004,7,7/2004
14800,1076,104,1,2004-07-10,5.1,40.0,40.0,0,2004,7,7/2004
14801,304,104,1,2004-07-10,4.4,20.0,20.0,0,2004,7,7/2004
14802,307,104,1,2004-07-10,4.8,80.0,80.0,0,2004,7,7/2004
14803,327,104,1,2004-07-10,6.6,10.0,10.0,0,2004,7,7/2004
14804,1077,104,1,2004-07-10,4.8,30.0,30.0,0,2004,7,7/2004
14805,579,104,1,2004-07-10,4.5,30.0,30.0,0,2004,7,7/2004
14806,688,104,1,2004-07-10,4.2,60.0,60.0,0,2004,7,7/2004
14807,741,104,1,2004-07-10,3.8,40.0,40.0,0,2004,7,7/2004
14808,758,104,1,2004-07-10,2.55,70.0,70.0,0,2004,7,7/2004
14809,678,104,1,2004-07-10,3.15,100.0,100.0,0,2004,7,7/2004
14810,810,104,1,2004-07-10,5.3,20.0,20.0,0,2004,7,7/2004
14811,818,104,1,2004-07-10,5.2,20.0,20.0,0,2004,7,7/2004
14812,1130,104,1,2004-07-10,5.2,100.0,100.0,0,2004,7,7/2004
14813,1174,104,1,2004-07-10,5.35,60.0,60.0,0,2004,7,7/2004
14814,1036,104,1,2004-07-10,5.5,50.0,50.0,0,2004,7,7/2004
14815,44,104,1,2004-07-10,2.35,30.0,30.0,0,2004,7,7/2004
14816,197,104,1,2004-07-10,3.55,40.0,40.0,0,2004,7,7/2004
14817,202,104,1,2004-07-10,3.3,40.0,40.0,0,2004,7,7/2004
14818,302,104,1,2004-07-10,4.2,20.0,20.0,0,2004,7,7/2004
14819,1046,104,1,2004-07-10,5.05,60.0,60.0,0,2004,7,7/2004
14820,599,104,1,2004-07-10,4.0,50.0,50.0,0,2004,7,7/2004
14821,724,104,1,2004-07-10,4.2,60.0,60.0,0,2004,7,7/2004
14822,862,104,1,2004-07-10,4.7,70.0,70.0,0,2004,7,7/2004
14823,216,104,1,2004-07-10,3.45,30.0,30.0,0,2004,7,7/2004
14824,858,104,1,2004-07-10,4.7,30.0,30.0,0,2004,7,7/2004
14825,860,104,1,2004-07-10,4.7,60.0,60.0,0,2004,7,7/2004
14826,861,104,1,2004-07-10,4.7,50.0,50.0,0,2004,7,7/2004
14827,922,104,1,2004-07-10,3.9,30.0,30.0,0,2004,7,7/2004
14828,28,104,1,2004-07-10,2.35,40.0,40.0,0,2004,7,7/2004
14829,219,104,1,2004-07-10,3.3,80.0,80.0,0,2004,7,7/2004
14830,833,104,1,2004-07-10,3.8,30.0,30.0,0,2004,7,7/2004
14831,915,104,1,2004-07-10,3.9,80.0,80.0,0,2004,7,7/2004
14832,938,104,1,2004-07-10,5.05,30.0,30.0,0,2004,7,7/2004
14833,5,104,1,2004-07-10,3.3,20.0,20.0,0,2004,7,7/2004
14834,17,104,1,2004-07-10,2.5,40.0,40.0,0,2004,7,7/2004
14835,31,104,1,2004-07-10,2.9,20.0,20.0,0,2004,7,7/2004
14836,34,104,1,2004-07-10,2.4,30.0,30.0,0,2004,7,7/2004
14837,203,104,1,2004-07-10,3.45,20.0,20.0,0,2004,7,7/2004
14838,210,104,1,2004-07-10,3.1,150.0,150.0,0,2004,7,7/2004
14839,271,104,1,2004-07-10,4.0,60.0,60.0,0,2004,7,7/2004
14840,975,104,1,2004-07-10,4.55,70.0,70.0,0,2004,7,7/2004
14841,996,104,1,2004-07-10,5.1,50.0,50.0,0,2004,7,7/2004
14842,961,104,1,2004-07-10,7.7,50.0,50.0,0,2004,7,7/2004
14843,1006,104,1,2004-07-10,5.1,50.0,50.0,0,2004,7,7/2004
14844,1009,104,1,2004-07-10,5.3,20.0,20.0,0,2004,7,7/2004
14845,865,104,1,2004-07-10,4.4,50.0,50.0,0,2004,7,7/2004
14846,866,104,1,2004-07-10,4.3,40.0,40.0,0,2004,7,7/2004
14847,837,104,1,2004-07-10,4.1,90.0,90.0,0,2004,7,7/2004
14848,447,104,1,2004-07-10,3.05,50.0,50.0,0,2004,7,7/2004
14849,456,104,1,2004-07-10,3.0,30.0,30.0,0,2004,7,7/2004
14850,692,104,1,2004-07-10,2.8,20.0,20.0,0,2004,7,7/2004
14851,926,104,1,2004-07-10,3.9,100.0,100.0,0,2004,7,7/2004
14852,1001,104,1,2004-07-10,4.3,100.0,100.0,0,2004,7,7/2004
14853,1000,104,1,2004-07-10,4.3,70.0,70.0,0,2004,7,7/2004
14854,262,104,1,2004-07-10,4.3,10.0,10.0,0,2004,7,7/2004
14855,1135,104,1,2004-07-10,6.4,49.0,49.0,0,2004,7,7/2004
14856,985,104,1,2004-07-10,4.3,20.0,20.0,0,2004,7,7/2004
14857,1005,104,1,2004-07-10,4.8,70.0,70.0,0,2004,7,7/2004
14858,481,104,1,2004-07-10,3.15,20.0,20.0,0,2004,7,7/2004
14859,513,104,1,2004-07-10,3.85,20.0,20.0,0,2004,7,7/2004
14860,836,104,1,2004-07-10,3.8,58.0,58.0,0,2004,7,7/2004
14861,929,104,1,2004-07-10,4.3,40.0,40.0,0,2004,7,7/2004
14862,945,104,1,2004-07-10,4.7,20.0,20.0,0,2004,7,7/2004
14863,823,104,1,2004-07-10,3.3,50.0,50.0,0,2004,7,7/2004
14864,831,104,1,2004-07-10,3.4,150.0,150.0,0,2004,7,7/2004
14865,835,104,1,2004-07-10,3.6,74.0,74.0,0,2004,7,7/2004
14866,470,104,1,2004-07-10,2.9,20.0,20.0,0,2004,7,7/2004
14867,518,104,1,2004-07-10,3.5,30.0,30.0,0,2004,7,7/2004
14868,825,104,1,2004-07-10,3.8,40.0,40.0,0,2004,7,7/2004
14869,826,104,1,2004-07-10,3.6,20.0,20.0,0,2004,7,7/2004
14870,837,104,1,2004-07-10,4.1,90.0,90.0,0,2004,7,7/2004
14871,52,104,1,2004-07-10,2.3,50.0,50.0,0,2004,7,7/2004
14872,504,104,1,2004-07-10,3.35,50.0,50.0,0,2004,7,7/2004
14873,524,104,1,2004-07-10,3.65,40.0,40.0,0,2004,7,7/2004
14874,960,104,1,2004-07-10,6.3,68.0,68.0,0,2004,7,7/2004
14875,678,104,1,2004-07-10,3.15,150.0,150.0,0,2004,7,7/2004
14876,968,104,1,2004-07-10,4.7,70.0,70.0,0,2004,7,7/2004
14877,35,104,1,2004-07-10,2.55,120.0,120.0,0,2004,7,7/2004
14878,955,104,1,2004-07-10,6.8,70.0,70.0,0,2004,7,7/2004
14879,913,104,1,2004-07-10,3.4,43.0,43.0,0,2004,7,7/2004
14880,959,104,1,2004-07-10,7.1,110.0,110.0,0,2004,7,7/2004
14881,806,104,1,2004-07-10,4.1,100.0,100.0,0,2004,7,7/2004
14882,183,104,1,2004-07-10,3.8,200.0,200.0,0,2004,7,7/2004
14883,117,104,1,2004-07-10,7.7,30.0,30.0,0,2004,7,7/2004
14884,889,104,1,2004-07-10,8.0,35.0,35.0,0,2004,7,7/2004
14885,892,104,1,2004-07-10,8.5,30.0,30.0,0,2004,7,7/2004
14886,183,104,1,2004-07-10,3.8,200.0,200.0,0,2004,7,7/2004
14887,200,104,1,2004-07-10,2.85,7.0,7.0,0,2004,7,7/2004
14888,974,104,1,2004-07-10,4.3,130.0,130.0,0,2004,7,7/2004
14889,989,104,1,2004-07-10,4.7,50.0,50.0,0,2004,7,7/2004
14890,60,104,1,2004-07-10,2.6,38.0,38.0,0,2004,7,7/2004
14891,85,104,1,2004-07-10,2.75,20.0,20.0,0,2004,7,7/2004
14892,88,104,1,2004-07-10,2.4,10.0,10.0,0,2004,7,7/2004
14893,1148,104,1,2004-07-10,8.0,70.0,70.0,0,2004,7,7/2004
14894,9,104,1,2004-07-10,2.6,84.0,84.0,0,2004,7,7/2004
14895,180,104,1,2004-07-10,5.3,10.0,10.0,0,2004,7,7/2004
14896,320,104,1,2004-07-10,6.5,22.0,22.0,0,2004,7,7/2004
14897,769,104,1,2004-07-10,8.4,28.0,28.0,0,2004,7,7/2004
14898,427,104,1,2004-07-10,3.45,200.0,200.0,0,2004,7,7/2004
14899,183,104,1,2004-07-10,3.8,100.0,100.0,0,2004,7,7/2004
14900,427,104,1,2004-07-10,3.45,40.0,40.0,0,2004,7,7/2004
14901,678,104,1,2004-07-10,3.15,100.0,100.0,0,2004,7,7/2004
14902,155,104,1,2004-07-10,1.1,93.0,93.0,0,2004,7,7/2004
14903,430,104,1,2004-07-10,3.8,70.0,70.0,0,2004,7,7/2004
14904,808,104,1,2004-07-10,4.6,91.0,91.0,0,2004,7,7/2004
14905,185,104,1,2004-07-10,4.2,100.0,100.0,0,2004,7,7/2004
14906,681,104,1,2004-07-10,3.5,80.0,80.0,0,2004,7,7/2004
14907,693,106,1,2004-07-27,2.95,10.0,10.0,0,2004,7,7/2004
14908,700,106,1,2004-07-27,2.8,10.0,10.0,0,2004,7,7/2004
14909,1156,106,1,2004-07-27,4.35,20.0,20.0,0,2004,7,7/2004
14910,815,106,1,2004-07-27,4.1,20.0,20.0,0,2004,7,7/2004
14911,341,106,1,2004-07-27,0.65,80.0,80.0,0,2004,7,7/2004
14912,342,106,1,2004-07-27,0.75,10.0,10.0,0,2004,7,7/2004
14913,645,106,1,2004-07-27,0.7,10.0,10.0,0,2004,7,7/2004
14914,646,106,1,2004-07-27,0.8,10.0,10.0,0,2004,7,7/2004
14915,649,106,1,2004-07-27,0.6,30.0,30.0,0,2004,7,7/2004
14916,697,106,1,2004-07-27,2.8,10.0,10.0,0,2004,7,7/2004
14917,699,106,1,2004-07-27,2.5,30.0,30.0,0,2004,7,7/2004
14918,701,106,1,2004-07-27,2.95,10.0,10.0,0,2004,7,7/2004
14919,702,106,1,2004-07-27,3.2,10.0,10.0,0,2004,7,7/2004
14920,704,106,1,2004-07-27,2.95,30.0,30.0,0,2004,7,7/2004
14921,705,106,1,2004-07-27,3.2,10.0,10.0,0,2004,7,7/2004
14922,1366,106,1,2004-07-27,0.4,21.0,21.0,0,2004,7,7/2004
14923,1347,106,1,2004-07-27,4.5,10.0,10.0,0,2004,7,7/2004
14924,1179,106,1,2004-07-27,5.2,30.0,30.0,0,2004,7,7/2004
14925,981,106,1,2004-07-27,4.3,10.0,10.0,0,2004,7,7/2004
14926,986,106,1,2004-07-27,4.55,30.0,30.0,0,2004,7,7/2004
14927,1178,106,1,2004-07-27,5.3,30.0,30.0,0,2004,7,7/2004
14928,1002,106,1,2004-07-27,4.8,20.0,20.0,0,2004,7,7/2004
14929,1547,106,1,2004-07-27,5.45,40.0,40.0,0,2004,7,7/2004
14930,1003,106,1,2004-07-27,5.1,10.0,10.0,0,2004,7,7/2004
14931,1548,106,1,2004-07-27,6.15,58.0,58.0,0,2004,7,7/2004
14932,978,106,1,2004-07-27,3.7,40.0,40.0,0,2004,7,7/2004
14933,1123,106,1,2004-07-27,4.55,30.0,30.0,0,2004,7,7/2004
14934,987,106,1,2004-07-27,4.8,30.0,30.0,0,2004,7,7/2004
14935,988,106,1,2004-07-27,4.7,30.0,30.0,0,2004,7,7/2004
14936,968,107,1,2004-09-01,4.7,30.0,30.0,0,2004,9,9/2004
14937,1041,107,1,2004-09-01,5.1,30.0,30.0,0,2004,9,9/2004
14938,1548,107,1,2004-07-31,6.15,2.0,2.0,0,2004,7,7/2004
14939,1167,107,1,2004-07-31,2.3,20.0,20.0,0,2004,7,7/2004
14940,224,107,1,2004-07-31,3.8,10.0,10.0,0,2004,7,7/2004
14941,225,107,1,2004-07-31,3.5,10.0,10.0,0,2004,7,7/2004
14942,1008,107,1,2004-07-31,5.3,20.0,20.0,0,2004,7,7/2004
14943,324,107,1,2004-07-31,8.5,30.0,30.0,0,2004,7,7/2004
14944,330,107,1,2004-07-31,7.2,20.0,20.0,0,2004,7,7/2004
14945,120,107,1,2004-07-31,9.7,10.0,10.0,0,2004,7,7/2004
14946,330,107,1,2004-07-31,7.2,20.0,20.0,0,2004,7,7/2004
14947,1092,107,1,2004-07-31,2.35,40.0,40.0,0,2004,7,7/2004
14948,1093,107,1,2004-07-31,2.55,20.0,20.0,0,2004,7,7/2004
14949,322,107,1,2004-07-31,5.5,10.0,10.0,0,2004,7,7/2004
14950,914,107,1,2004-07-31,3.65,70.0,70.0,0,2004,7,7/2004
14951,1122,107,1,2004-07-31,4.15,40.0,40.0,0,2004,7,7/2004
14952,916,107,1,2004-07-31,3.9,10.0,10.0,0,2004,7,7/2004
14953,969,107,1,2004-07-31,5.4,20.0,20.0,0,2004,7,7/2004
